index,Send,Rec,item,counts,Send_grid,Rec_grid
19488,2729000019086200,5011000374094400,신발,5,27290,50110
19489,5011000595017300,2641000054051100,음반,4,50110,26410
19490,5011000213090100,4615000627023300,농산물,4,50110,46150
19491,5011000137030100,1154500006011300,농산물,3,50110,11545
19492,5011000437099200,4139000138055200,농산물,3,50110,41390
19493,5013000610049100,1174000020009100,농산물,6,50130,11740
19494,5011000375010100,2720000004038400,농산물,3,50110,27200
19495,5011000375010100,2635000027025100,음료,3,50110,26350
19496,5011000137023400,1156000023088100,가공식품,4,50110,11560
19497,5011000972091200,4159000228011400,수산,5,50110,41590
19498,5011000424078200,4161000125036200,농산물,3,50110,41610
19499,5013000571005200,1111000025018400,농산물,3,50130,11110
19500,5011000315099400,4719000411048100,음료,3,50110,47190
19501,5011000525070400,1168000016028300,농산물,3,50110,11680
19502,5011000169073300,2826000120006100,수산,22,50110,28260
19503,5011000078068400,1147000009070400,농산물,3,50110,11470
19504,5013000731055200,4825000447080200,농산물,3,50130,48250
19505,5011000078068400,1138000016086300,농산물,8,50110,11380
19506,2617000015043300,5011000429099300,수산,3,26170,50110
19507,4141000031030100,5011000264058100,건강용품,3,41410,50110
19508,5013000731055200,1154500004081300,농산물,3,50130,11545
19509,4159000429094300,5011000166099200,냉동/간편조리식품,3,41590,50110
19510,1111000019090400,5011000083098400,상의,6,11110,50110
19511,5011000078068400,2820000007066200,농산물,4,50110,28200
19512,4159000429094300,5011000352050400,과자,3,41590,50110
19513,5011000137030100,4146100148051300,농산물,3,50110,41461
19514,2723000088054300,5011000266065100,과자,8,27230,50110
19515,5013000821028200,4677000586074400,농산물,3,50130,46770
19516,5011000479028100,4136000096005400,농산물,3,50110,41360
19517,5013000610049100,4136000358019400,농산물,3,50130,41360
19518,5013000610049100,4148000684077300,농산물,3,50130,41480
19519,5013000055030400,1123000012011300,농산물,49,50130,11230
19520,5011000078068400,4824000453088400,농산물,3,50110,48240
19521,5013000821028200,4146300050025100,농산물,3,50130,41463
19522,5011000478099100,2920000025096300,농산물,3,50110,29200
19523,5013000568007400,4681000166016300,농산물,5,50130,46810
19524,5013000824083200,4278000665004300,농산물,4,50130,42780
19525,5013000610049100,1135000031016200,농산물,3,50130,11350
19526,5011000078068400,3020000082100100,농산물,3,50110,30200
19527,2826000073054300,5011000372012100,베이스메이크업,3,28260,50110
19528,1114000004032400,5011000373020100,기타화장품/미용,15,11140,50110
19529,5011000078068400,3020000100080300,농산물,3,50110,30200
19530,5013000610049100,2811000051079100,농산물,4,50130,28110
19531,4122000119044300,5011000313049300,가공식품,4,41220,50110
19532,5011000265098100,4161000145073300,기타디지털/가전,4,50110,41610
19533,4148000690015300,5011000263070100,문화컨텐츠,5,41480,50110
19534,5011000224053100,4374000361060100,농산물,6,50110,43740
19535,5013000610049100,2823700018011400,농산물,3,50130,28237
19536,1165000014095200,5011000220011300,문화컨텐츠,4,11650,50110
19537,5011000424078200,4146300051071400,농산물,3,50110,41463
19538,5011000078068400,1138000016033100,농산물,3,50110,11380
19539,2714000148078100,5013000945030300,건강식품,14,27140,50130
19540,4128500003079400,5011000528040100,공구,3,41285,50110
19541,5013000610049100,4113500067003200,농산물,7,50130,41135
19542,5011000424078200,4131000019028400,농산물,3,50110,41310
19543,5013000802091200,4131000017024400,농산물,7,50130,41310
19544,5013000731055200,2671000239052200,농산물,3,50130,26710
19545,5011001060063300,4613000311005100,농산물,3,50110,46130
19546,5013000765096400,4415000484002300,농산물,3,50130,44150
19547,5011000078068400,1144000002014300,농산물,3,50110,11440
19548,1153000017005200,5011000266050400,건강식품,3,11530,50110
19549,4148000498063400,5013000823068200,문화컨텐츠,3,41480,50130
19550,5011000078068400,2823700016032300,농산물,3,50110,28237
19551,5013000821028200,4421000464013300,농산물,4,50130,44210
19552,5013000909069100,1138000021091300,농산물,3,50130,11380
19553,4150000061014400,5011000320024300,냉동/간편조리식품,3,41500,50110
19554,5011000078068400,1138000028051300,농산물,3,50110,11380
19555,4128700005019100,5013000861022300,문화컨텐츠,4,41287,50130
19556,5011000078068400,1171000023057400,농산물,3,50110,11710
19557,5011000374034200,4687000269074300,음료,4,50110,46870
19558,4150000184029400,5013000907030100,건강식품,6,41500,50130
19559,4311300044021200,5011000264014300,가공식품,3,43113,50110
19560,5011000434080400,4159000777055300,음료,4,50110,41590
19561,4148000663037200,5013000634055200,문화컨텐츠,3,41480,50130
19562,1168000015083400,5013000822080200,농산물,6,11680,50130
19563,5011000422097100,4139000104012200,농산물,3,50110,41390
19564,5013000308099400,1135000016026100,농산물,12,50130,11350
19565,5013000610049100,4117300017029400,농산물,4,50130,41173
19566,5011000078068400,2623000009090200,농산물,3,50110,26230
19567,5013000673010300,4161000230067100,농산물,3,50130,41610
19568,5013000610049100,2818500033028200,농산물,3,50130,28185
19569,4148000690015300,5011000379059200,문화컨텐츠,7,41480,50110
19570,4148000690015300,5013000635013200,문화컨텐츠,3,41480,50130
19571,5011000078068400,4141000006076100,농산물,3,50110,41410
19572,5011000437099200,4165000728027100,수산,3,50110,41650
19573,5011000137030100,2632000034074300,농산물,3,50110,26320
19574,5013000459099100,4117300014068200,농산물,4,50130,41173
19575,5013000821028200,4623000376077100,농산물,12,50130,46230
19576,5011000078068400,1114000001022400,농산물,3,50110,11140
19577,5013000777063100,4276001327100100,농산물,3,50130,42760
19578,5011000078068400,4812100182019100,농산물,3,50110,48121
19579,5011000178007200,4146500025070200,농산물,4,50110,41465
19580,5011000373070400,1126000019011100,농산물,3,50110,11260
19581,5011000428017400,1159000004088100,농산물,3,50110,11590
19582,5013000777063100,4817000490039400,농산물,3,50130,48170
19583,5013000731055200,1135000012071400,농산물,4,50130,11350
19584,5013000731055200,1135000017076400,농산물,3,50130,11350
19585,5011000424078200,4121000009075100,농산물,3,50110,41210
19586,5013000731055200,3111000035048100,농산물,3,50130,31110
19587,5011000117002300,4211000650090400,건강식품,3,50110,42110
19588,5011000078068400,4119700011040300,농산물,3,50110,41197
19589,5011000078068400,4785000332020200,농산물,3,50110,47850
19590,5011000078068400,2641000030062200,농산물,3,50110,26410
19591,5011000685067100,4413100173020400,농산물,4,50110,44131
19592,4128500001004100,5011000374044200,건강용품,3,41285,50110
19593,5011000078068400,1132000017049200,농산물,3,50110,11320
19594,4165000469012300,5011000374081300,잠옷,3,41650,50110
19595,5013000622057100,1159000008058200,농산물,3,50130,11590
19596,5011000078068400,4155000384046300,농산물,7,50110,41550
19597,5011000078068400,4221000026070200,농산물,5,50110,42210
19598,3020000034039400,5011000375008100,문구/사무용품,15,30200,50110
19599,4121000005039300,5011000263009400,문구/사무용품,3,41210,50110
19600,4136000362088300,5013000861017400,다이어트식품,5,41360,50130
19601,5011000137030100,1153000015044300,농산물,3,50110,11530
19602,5011000228004400,4111700029022100,기타식품,5,50110,41117
19603,5011000437099200,4480000018043200,농산물,5,50110,44800
19604,4148000690015300,5011000377050200,문화컨텐츠,3,41480,50110
19605,5013000731055200,4418000682020400,농산물,3,50130,44180
19606,5013000731055200,1156000014037400,농산물,3,50130,11560
19607,5013000907069400,2620000001042300,축산,5,50130,26200
19608,5013000946015400,4127300026002200,농산물,3,50130,41273
19609,5013000731079400,4155000368092100,농산물,3,50130,41550
19610,5011000437099200,4684000527069400,농산물,4,50110,46840
19611,5013000733024100,4615000690002300,농산물,3,50130,46150
19612,5013000906012100,4511300088077400,농산물,3,50130,45113
19613,5011000137030100,4113300004082300,농산물,5,50110,41133
19614,5013000624091200,4785000347042400,농산물,4,50130,47850
19615,3023000053033100,5011000264048400,생활용품,5,30230,50110
19616,5011000626011200,2671000181094100,농산물,4,50110,26710
19617,5013000765096400,4159000362075200,농산물,3,50130,41590
19618,2811000173097100,5011000215097400,기타디지털/가전,5,28110,50110
19619,5013000675081300,4719000457073100,농산물,3,50130,47190
19620,4146100353043100,5011000265052200,가공식품,3,41461,50110
19621,5013000902069100,4113100020039100,농산물,3,50130,41131
19622,5011000078068400,4615000537069100,농산물,5,50110,46150
19623,5011000137030100,4115000034073300,농산물,3,50110,41150
19624,4812700061088300,5011000374086200,바디케어,3,48127,50110
19625,5011000078068400,1138000025052200,농산물,4,50110,11380
19626,5011000137023400,4137000009043400,가공식품,12,50110,41370
19627,4148000687085300,5011000319005100,음향가전,3,41480,50110
19628,5011000078068400,1156000020093400,농산물,4,50110,11560
19629,5013000459099100,4690000197086200,농산물,7,50130,46900
19630,5011000078068400,1130500023033100,농산물,3,50110,11305
19631,5013000622057100,4121000009077300,농산물,3,50130,41210
19632,4161000323029100,5011000314099300,출산/유아동잡화,6,41610,50110
19633,5011000437099200,4817000489029400,농산물,3,50110,48170
19634,4715000256066200,5011000318039300,기타식품,3,47150,50110
19635,1114000004089400,5013000529050300,기타패션의류,4,11140,50130
19636,4148000699072200,5013000696082400,음반,3,41480,50130
19637,5011000424078200,2917000030090100,농산물,3,50110,29170
19638,5011000384015100,1129000017099200,농산물,3,50110,11290
19639,5011000424078200,4148000703001300,농산물,3,50110,41480
19640,4122000054015400,5011000854072100,상의,4,41220,50110
19641,5013000909039400,4315000265036200,농산물,6,50130,43150
19642,5011000685067100,3611000165072100,농산물,4,50110,36110
19643,5011001077012300,4129000024062200,농산물,3,50110,41290
19644,5011000168089300,1120000002005300,농산물,3,50110,11200
19645,5013000691060200,4113500063043200,농산물,3,50130,41135
19646,5011000437099200,1147000003074100,농산물,3,50110,11470
19647,4165000213069400,5013000854002200,생활용품,3,41650,50130
19648,4121000015010300,5011000172058400,모니터,3,41210,50110
19649,5013000731055200,3020000132005300,농산물,3,50130,30200
19650,5011000078068400,4729000353083100,농산물,4,50110,47290
19651,5013000610049100,4128700037034100,농산물,3,50130,41287
19652,5013000624091200,4136000075060200,농산물,3,50130,41360
19653,5013000845041200,2920000055058400,농산물,3,50130,29200
19654,5013000692037200,4128500038049400,농산물,12,50130,41285
19655,4161000271049100,5011000258065200,공구,4,41610,50110
19656,5011000078068400,4111100033001300,농산물,3,50110,41111
19657,5011000078068400,1159000004055200,농산물,3,50110,11590
19658,5013000056011100,1132000020032100,기타식품,3,50130,11320
19659,2914000013007300,5011000543088200,가공식품,3,29140,50110
19660,5013000624091200,2626000009066300,농산물,3,50130,26260
19661,1156000025066400,5011000556049100,가공식품,3,11560,50110
19662,5013000610049100,4163000181044100,농산물,3,50130,41630
19663,5013000768074300,1132000009098200,농산물,3,50130,11320
19664,4122000053068300,5011000266004100,상의,3,41220,50110
19665,4148000699072200,5011000380090300,건강식품,5,41480,50110
19666,5013000354052200,4121000004069100,농산물,6,50130,41210
19667,5013000906012100,4127300056043400,농산물,4,50130,41273
19668,4161000231028100,5013000678057400,DIY자재/용품,3,41610,50130
19669,4311100012003100,5011000266040100,음료,4,43111,50110
19670,5011000101040100,3011000061005100,농산물,3,50110,30110
19671,4122000009040300,5013000931057400,캠핑,5,41220,50130
19672,5013000704063400,4117300021069300,농산물,3,50130,41173
19673,4511100014068400,5013000684022200,반찬,3,45111,50130
19674,5013000764082400,4113500063076100,농산물,8,50130,41135
19675,5011000078068400,4217000085014200,농산물,4,50110,42170
19676,5013000809098300,4127300043028200,농산물,6,50130,41273
19677,5011000224031300,4721000429085100,농산물,10,50110,47210
19678,5013000610049100,4311300064096100,농산물,3,50130,43113
19679,4141000031009400,5011000172034400,수산,18,41410,50110
19680,3020000034039400,5011000367041200,문구/사무용품,4,30200,50110
19681,5013000821028200,1114000005086100,농산물,3,50130,11140
19682,5011000078068400,4121000007057300,농산물,3,50110,41210
19683,5013000821028200,2823700009036300,농산물,3,50130,28237
19684,4127300022051100,5013000866006400,위생/건강용품,12,41273,50130
19685,5013000610049100,1138000003088100,농산물,3,50130,11380
19686,4141000031030100,5011000374037300,스킨케어,3,41410,50110
19687,4159000429094300,5011000212033400,음료,3,41590,50110
19688,5011000078068400,2820000049075200,농산물,3,50110,28200
19689,5013000354052200,4113300010076100,농산물,3,50130,41133
19690,4580000430016100,5013000931063400,기타식품,3,45800,50130
19691,4812100207075200,5011000313039400,기타식품,10,48121,50110
19692,5013000740006400,1168000005041300,농산물,3,50130,11680
19693,5011000272063400,2826000015090300,농산물,10,50110,28260
19694,5011000265076200,4833000284001200,농산물,19,50110,48330
19695,5013000865068200,3014000013033100,농산물,13,50130,30140
19696,5013000731055200,4128100123038100,농산물,3,50130,41281
19697,5013000771032200,2915500009092300,농산물,5,50130,29155
19698,4148000699072200,5013000579068300,음반,4,41480,50130
19699,5011000213090100,4511100015054300,농산물,5,50110,45111
19700,5013000765096400,4413300158099100,농산물,4,50130,44133
19701,5011000374036400,2917000095060200,수산,3,50110,29170
19702,5013000043028400,4128500055099200,농산물,13,50130,41285
19703,5011000137030100,2629000003064300,농산물,3,50110,26290
19704,5013000731055200,4729000184013400,농산물,4,50130,47290
19705,5011000318044400,4128100136011200,축산,3,50110,41281
19706,5013000735022300,4377000018025300,농산물,5,50130,43770
19707,4148000699072200,5011000368028200,음반,5,41480,50110
